# pom logged on Tue Jan  2 11:20:24 2024
#
# decimation 5
# process model constant_acceleration
# process noise acc 200 m/s³, aacc 50 rad/s²
# magnetic field X 513185 µT, Y -8834.65 µT, Z -858232 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1704190824.962679000 0 1 1 1 1 1 -2.4864 -0.30455 0.967875 -0.00261064 0.00418857 -0.0295146 -0.0178983 0.0019447 0.00770148 -0.085527 0.0255957 0.0672438 -0.125761 -0.0234875 -0.368027 1.84578e-06 1.84579e-06 1.58998e-06 5.78193e-06 5.78167e-06 8.13217e-06 8.36883e-05 8.3689e-05 6.13546e-05 8.36883e-05 8.3689e-05 6.13546e-05 0.068346 0.068346 0.0678298
1704190824.967212000 0 1 1 1 1 1 -2.48641 -0.304574 0.967974 -0.00209043 0.00339336 -0.0299106 -0.0177028 0.00195624 0.0108815 -0.0146684 -0.0502303 0.01077 -0.0819355 0.00342326 -0.0230819 1.85594e-06 1.85595e-06 1.59825e-06 5.81516e-06 5.81492e-06 8.16627e-06 8.4351e-05 8.43519e-05 6.19592e-05 8.4351e-05 8.43519e-05 6.19592e-05 0.0821146 0.0821146 0.0815999
1704190824.971667000 0 1 1 1 1 1 -2.48647 -0.304548 0.968006 -0.00285517 0.00404616 -0.0296899 -0.0156263 0.00382005 0.00871412 -0.0743835 0.0293643 0.0301958 0.0906195 0.13046 -0.199882 1.94268e-06 1.94269e-06 1.66345e-06 5.83107e-06 5.83082e-06 8.18221e-06 8.58634e-05 8.58641e-05 6.25393e-05 8.58634e-05 8.58641e-05 6.25393e-05 0.0680725 0.0680725 0.0675443
1704190824.976687000 0 1 1 1 1 1 -2.4865 -0.304597 0.968067 -0.00337437 0.00460899 -0.0291725 -0.0165425 0.00159308 0.00422024 -0.0810188 0.05848 0.0578657 -0.0369715 -0.0652927 -0.451945 1.96777e-06 1.96778e-06 1.68314e-06 5.84417e-06 5.8439e-06 8.19777e-06 8.62847e-05 8.62853e-05 6.27946e-05 8.62847e-05 8.62853e-05 6.27946e-05 0.0685463 0.0685463 0.0680308
1704190824.983115000 0 1 1 1 1 1 -2.48653 -0.304613 0.968179 -0.0024431 0.00398792 -0.0298218 -0.0163525 0.00310092 0.00637299 0.0247089 -0.0166829 -0.0208862 -0.0137803 0.106133 -0.0978913 2.0182e-06 2.01821e-06 1.72211e-06 5.91788e-06 5.91762e-06 8.27578e-06 8.82315e-05 8.82322e-05 6.43367e-05 8.82315e-05 8.82322e-05 6.43367e-05 0.085011 0.085011 0.084497
1704190824.987684000 0 1 1 1 1 1 -2.48659 -0.304597 0.968205 -0.00347978 0.00494805 -0.0293277 -0.0144765 0.00340559 0.00544596 -0.0648125 0.0724866 0.0285353 0.121755 0.0781511 -0.152581 2.11404e-06 2.11405e-06 1.79345e-06 5.92989e-06 5.92958e-06 8.28782e-06 8.97349e-05 8.97355e-05 6.48466e-05 8.97349e-05 8.97355e-05 6.48466e-05 0.0699198 0.0699198 0.0693886
1704190824.992686000 0 1 1 1 1 1 -2.4866 -0.304652 0.968223 -0.00310971 0.00517854 -0.0292193 -0.0154961 0.000698087 -0.00161272 -0.00420317 0.055287 0.0218088 -0.0240816 -0.122728 -0.604289 2.13178e-06 2.13179e-06 1.80824e-06 5.93453e-06 5.93423e-06 8.29818e-06 8.97818e-05 8.97822e-05 6.48599e-05 8.97818e-05 8.97822e-05 6.48599e-05 0.0688684 0.0688684 0.0683503
1704190824.997668000 0 1 1 1 1 1 -2.48668 -0.304628 0.968267 -0.00257924 0.00499549 -0.029499 -0.0159132 0.00262953 0.00238532 0.0350721 0.0212636 -0.00665147 -0.0286537 0.0694186 -0.0471072 2.24157e-06 2.24158e-06 1.88949e-06 6.012e-06 6.01168e-06 8.3756e-06 9.26791e-05 9.26797e-05 6.67084e-05 9.26791e-05 9.26797e-05 6.67084e-05 0.0753843 0.0753843 0.0748682
1704190825.002676000 0 1 1 1 1 1 -2.48665 -0.304679 0.968349 -0.00328517 0.0058798 -0.0289147 -0.013086 0.0014588 0.00428618 -0.0345461 0.0887802 0.0455393 0.153818 -0.0327812 0.0493812 2.25467e-06 2.25468e-06 1.90119e-06 6.00452e-06 6.00415e-06 8.37592e-06 9.24903e-05 9.24908e-05 6.64682e-05 9.24903e-05 9.24908e-05 6.64682e-05 0.0702336 0.0702337 0.0696882
1704190825.008179000 0 1 1 1 1 1 -2.48666 -0.30473 0.968297 -0.00273302 0.00613815 -0.0288535 -0.0143547 -0.000316493 -0.00510084 0.0262385 0.0631238 0.0265845 -0.0288078 -0.115512 -0.601367 2.26843e-06 2.26844e-06 1.9139e-06 6.03268e-06 6.0323e-06 8.41382e-06 9.28163e-05 9.28167e-05 6.68486e-05 9.28163e-05 9.28167e-05 6.68486e-05 0.0819592 0.0819592 0.0814264
