Reference 
;-1.55049;-0.815415;1.94951;0.103734;0.787636;0.527107;0.787636;0.227385;-0.994229;1.5;-0.994229;0.25
;-1.51236;-0.787193;1.98764;0.115411;0.737299;0.601482;0.737299;0.239552;-1.03173;1.4625;-1.03173;0.23
;-1.47683;-0.755329;2.02317;0.127656;0.683213;0.672107;0.683213;0.249719;-1.14423;1.35;-1.14423;0.17
;-1.44417;-0.720107;2.05583;0.140316;0.621708;0.735232;0.621708;0.255885;-1.31954;1.1625;-1.31954;0.07
;-1.41479;-0.681994;2.08521;0.153144;0.552243;0.787107;0.552243;0.256119;-1.44657;0.9;-1.44657;-0.0613708
;-1.38902;-0.641646;2.11098;0.165827;0.478301;0.823982;0.478301;0.250313;-1.49859;0.5625;-1.49859;-0.164214
;-1.36698;-0.599908;2.13302;0.178107;0.403306;0.842107;0.403306;0.240364;-1.5;0.15;-1.5;-0.227056
;-1.34868;-0.557807;2.15132;0.189827;0.328306;0.838118;0.328306;0.228274;-1.5;-0.303283;-1.5;-0.249899
;-1.33414;-0.516449;2.16586;0.200929;0.253309;0.812986;0.253307;0.215774;-1.49896;-0.689466;-1.49937;-0.25
;-1.32334;-0.476799;2.17666;0.211405;0.179298;0.770421;0.179206;0.203274;-1.44897;-1.00065;-1.45217;-0.25
;-1.31614;-0.439635;2.18385;0.221256;0.109662;0.714171;0.109341;0.190774;-1.32397;-1.23683;-1.32996;-0.25
;-1.31224;-0.405548;2.18773;0.230482;0.0481508;0.647988;0.0474604;0.178274;-1.12398;-1.39802;-1.13275;-0.25
;-1.31113;-0.374939;2.18879;0.239083;-0.00148591;0.57562;-0.00268471;0.165774;-0.848989;-1.4842;-0.860549;-0.25
;-1.31213;-0.348026;2.18771;0.247059;-0.0359166;0.500791;-0.0376994;0.153274;-0.535164;-1.5;-0.545744;-0.25
;-1.31448;-0.324862;2.18526;0.254411;-0.0562166;0.425791;-0.0584588;0.140774;-0.289336;-1.5;-0.297129;-0.25
;-1.31758;-0.305447;2.18204;0.261137;-0.0661002;0.350791;-0.0686624;0.128274;-0.118508;-1.5;-0.123515;-0.25
;-1.32098;-0.289783;2.1785;0.267238;-0.0693175;0.275791;-0.0720602;0.115774;-0.0226808;-1.5;-0.0249;-0.25
;-1.32446;-0.277868;2.17489;0.272714;-0.0696115;0.200791;-0.0723984;0.103274;-2.22045e-16;-1.5;-2.22045e-16;-0.25
;-1.32794;-0.269704;2.17127;0.277565;-0.0696115;0.125791;-0.0723984;0.0907737;-2.22045e-16;-1.5;-2.22045e-16;-0.25
;-1.33142;-0.265287;2.16765;0.281792;-0.0696115;0.0510504;-0.0723984;0.0782737;-2.22045e-16;-1.47911;-2.22045e-16;-0.25
;-1.3349;-0.264552;2.16403;0.285393;-0.0696115;-0.020881;-0.0723984;0.0657737;-2.22045e-16;-1.38564;-2.22045e-16;-0.25
;-1.33838;-0.267266;2.16041;0.288369;-0.0696115;-0.0862638;-0.0723984;0.0532737;-2.22045e-16;-1.21717;-2.22045e-16;-0.25
;-1.34186;-0.273007;2.15679;0.29072;-0.0696115;-0.141348;-0.0723984;0.0407737;-2.22045e-16;-0.973697;-2.22045e-16;-0.25
;-1.34534;-0.281166;2.15317;0.292446;-0.0696115;-0.182409;-0.0723984;0.0282737;-2.22045e-16;-0.660863;-2.22045e-16;-0.25
;-1.34883;-0.29099;2.14955;0.293548;-0.0696115;-0.208206;-0.0723984;0.0157737;-2.22045e-16;-0.383514;-2.22045e-16;-0.25
;-1.35231;-0.301787;2.14593;0.294024;-0.0696115;-0.222011;-0.0723984;0.00327367;-2.22045e-16;-0.181166;-2.22045e-16;-0.25
;-1.35579;-0.313053;2.14231;0.293875;-0.0696115;-0.227573;-0.0723984;-0.00922633;-2.22045e-16;-0.053818;-2.22045e-16;-0.25
;-1.35927;-0.32447;2.13869;0.293101;-0.0696115;-0.228643;-0.0723984;-0.0217263;-2.22045e-16;-0.00146979;-2.22045e-16;-0.25
;-1.36275;-0.335902;2.13507;0.291702;-0.0696115;-0.228647;-0.0723984;-0.0342263;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.36623;-0.347334;2.13145;0.289678;-0.0696115;-0.228647;-0.0723984;-0.0467263;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.36971;-0.358767;2.12783;0.28703;-0.0696115;-0.228647;-0.0723984;-0.0592263;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.37319;-0.370199;2.12421;0.283756;-0.0696115;-0.228647;-0.0723984;-0.0717263;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.37667;-0.381631;2.12059;0.279857;-0.0696115;-0.228647;-0.0723984;-0.0842263;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.38015;-0.393064;2.11697;0.275333;-0.0696115;-0.228647;-0.0723984;-0.0967263;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.38363;-0.404496;2.11335;0.270184;-0.0696115;-0.228647;-0.0723984;-0.109226;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.38711;-0.415928;2.10973;0.264411;-0.0696115;-0.228647;-0.0723984;-0.121726;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.39059;-0.427361;2.10611;0.258012;-0.0696115;-0.228647;-0.0723984;-0.134226;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.39407;-0.438793;2.10249;0.250988;-0.0696115;-0.228647;-0.0723984;-0.146726;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.39755;-0.450226;2.09887;0.243339;-0.0696115;-0.228647;-0.0723984;-0.159226;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.40103;-0.461658;2.09525;0.235065;-0.0696115;-0.228647;-0.0723984;-0.171726;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.40451;-0.47309;2.09163;0.226166;-0.0696115;-0.228647;-0.0723984;-0.184226;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.408;-0.484523;2.08801;0.216643;-0.0696115;-0.228647;-0.0723984;-0.196726;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.41148;-0.495955;2.08439;0.206494;-0.0696115;-0.228647;-0.0723984;-0.209226;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.25
;-1.41496;-0.507387;2.08077;0.195723;-0.0696115;-0.228647;-0.0723984;-0.221488;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.234023
;-1.41844;-0.51882;2.07715;0.184375;-0.0696115;-0.228647;-0.0723984;-0.231962;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.178273
;-1.42192;-0.530252;2.07353;0.172589;-0.0696115;-0.228647;-0.0723984;-0.23869;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.0887239
;-1.4254;-0.541685;2.06991;0.160575;-0.0696115;-0.228647;-0.0723984;-0.241353;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.0244748
;-1.42888;-0.553117;2.06629;0.148491;-0.0696115;-0.228647;-0.0723984;-0.241804;-2.22045e-16;-4.44089e-16;-2.22045e-16;-0.000225685
;-1.43236;-0.564549;2.06267;0.136403;-0.0696115;-0.228647;-0.0723984;-0.241569;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.0158509
;-1.43584;-0.575982;2.05905;0.124364;-0.0696115;-0.228647;-0.0723984;-0.239553;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.0714609
;-1.43932;-0.587414;2.05543;0.112511;-0.0696115;-0.228647;-0.0723984;-0.233796;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.160979
;-1.4428;-0.598846;2.05181;0.101053;-0.0696115;-0.228647;-0.0723984;-0.22397;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.225369
;-1.44628;-0.610279;2.04819;0.0901508;-0.0696115;-0.228647;-0.0723984;-0.211926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.249759
;-1.44976;-0.621711;2.04457;0.079867;-0.0696115;-0.228647;-0.0723984;-0.199426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.45324;-0.633143;2.04095;0.0702082;-0.0696115;-0.228647;-0.0723984;-0.186926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.45672;-0.644576;2.03733;0.0611744;-0.0696115;-0.228647;-0.0723984;-0.174426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.4602;-0.656008;2.03371;0.0527656;-0.0696115;-0.228647;-0.0723984;-0.161926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.46368;-0.667441;2.03009;0.0449818;-0.0696115;-0.228647;-0.0723984;-0.149426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.46716;-0.678873;2.02647;0.037823;-0.0696115;-0.228647;-0.0723984;-0.136926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.47065;-0.690305;2.02285;0.0312892;-0.0696115;-0.228647;-0.0723984;-0.124426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.47413;-0.701738;2.01923;0.0253804;-0.0696115;-0.228647;-0.0723984;-0.111926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.47761;-0.71317;2.01561;0.0200966;-0.0696115;-0.228647;-0.0723984;-0.099426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.48109;-0.724602;2.01199;0.0154378;-0.0696115;-0.228647;-0.0723984;-0.086926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.48457;-0.736035;2.00837;0.011404;-0.0696115;-0.228647;-0.0723984;-0.074426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.48805;-0.747467;2.00475;0.00799519;-0.0696115;-0.228647;-0.0723984;-0.061926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.49153;-0.7589;2.00113;0.00521139;-0.0696115;-0.228647;-0.0723984;-0.049426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.49501;-0.770332;1.99751;0.00305259;-0.0696115;-0.228647;-0.0723984;-0.036926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.49849;-0.781764;1.99389;0.00151878;-0.0696115;-0.228647;-0.0723984;-0.024426;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.50197;-0.793197;1.99027;0.000609982;-0.0696115;-0.228647;-0.0723984;-0.011926;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.50545;-0.804629;1.98665;0.00032618;-0.0696115;-0.228647;-0.0723984;0.000573952;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.50893;-0.816061;1.98303;0.000667377;-0.0696115;-0.228647;-0.0723984;0.013074;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.51241;-0.827494;1.97941;0.00163357;-0.0696115;-0.228647;-0.0723984;0.025574;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.51589;-0.838926;1.97579;0.00322477;-0.0696115;-0.228647;-0.0723984;0.038074;-2.22045e-16;-4.44089e-16;-2.22045e-16;0.25
;-1.51937;-0.850358;1.97217;0.00544097;-0.0696115;-0.228606;-0.0723984;0.050574;-2.22045e-16;0.00615843;-2.22045e-16;0.25
;-1.52285;-0.86176;1.96855;0.00828217;-0.0696115;-0.226913;-0.0723984;0.063074;-2.22045e-16;0.0740519;-2.22045e-16;0.25
;-1.52633;-0.872962;1.96493;0.0117484;-0.0696115;-0.219951;-0.0723984;0.075574;-2.22045e-16;0.216945;-2.22045e-16;0.25
;-1.52982;-0.883605;1.96131;0.0158396;-0.0696115;-0.203968;-0.0723984;0.088074;-2.22045e-16;0.434839;3.6746e-06;0.25
;-1.53329;-0.893146;1.9577;0.0205558;-0.0693247;-0.175217;-0.0717546;0.100574;0.0223099;0.727732;0.0382461;0.25
;-1.5367;-0.900863;1.9542;0.025897;-0.0661379;-0.130961;-0.0673238;0.113074;0.117659;1.03032;0.151489;0.25
;-1.5398;-0.906021;1.95109;0.0318632;-0.0563088;-0.073434;-0.0553558;0.125574;0.288008;1.25825;0.339731;0.25
;-1.54216;-0.908048;1.94885;0.0384544;-0.0360872;-0.00638576;-0.0321007;0.138074;0.533357;1.41118;0.602973;0.25
;-1.54317;-0.906563;1.94813;0.0456706;-0.00203749;0.0664338;0.00548248;0.150574;0.823823;1.4891;0.889822;0.25
;-1.54214;-0.901371;1.94961;0.0535117;0.0451078;0.141336;0.0556379;0.163074;1.04949;1.5;1.10389;0.25
;-1.5385;-0.892429;1.95384;0.0619779;0.101661;0.216336;0.114622;0.175574;1.20016;1.5;1.24297;0.25
;-1.53188;-0.879737;1.96116;0.0710691;0.163873;0.291336;0.178685;0.188074;1.27582;1.5;1.30704;0.25
;-1.52208;-0.863295;1.97173;0.0807853;0.227994;0.366336;0.244076;0.200574;1.27649;1.5;1.29611;0.25
;-1.50911;-0.843103;1.98552;0.0911265;0.290272;0.441336;0.307046;0.213074;1.20215;1.5;1.21018;0.25
;-1.49315;-0.819162;2.00233;0.102093;0.346959;0.516336;0.363844;0.225574;1.05282;1.5;1.04926;0.25
;-1.47457;-0.79147;2.02174;0.113684;0.394304;0.591336;0.410722;0.238074;0.828487;1.5;0.81333;0.25
;-1.45394;-0.760028;2.04317;0.1259;0.428558;0.666336;0.443927;0.250574;0.529153;1.5;0.502402;0.25
;-1.432;-0.724836;2.06585;0.138741;0.445969;0.741336;0.459712;0.263074;0.154819;1.5;0.116475;0.25
;-1.40968;-0.685894;2.08879;0.152208;0.4429;0.816336;0.454503;0.275574;-0.27963;1.5;-0.323954;0.25
;-1.38806;-0.643203;2.11095;0.166299;0.419043;0.891336;0.428431;0.288074;-0.662141;1.5;-0.706462;0.25
;-1.36807;-0.596761;2.13135;0.181015;0.377936;0.966336;0.385107;0.300574;-0.969652;1.5;-1.01397;0.25
;-1.35049;-0.546569;2.14923;0.196356;0.323328;1.04134;0.328283;0.313074;-1.20216;1.5;-1.24648;0.25
;-1.3359;-0.492627;2.16402;0.212322;0.25897;1.11634;0.261709;0.325574;-1.35967;1.5;-1.40399;0.25
;-1.32469;-0.434935;2.1753;0.228914;0.188611;1.19134;0.189135;0.338074;-1.44219;1.5;-1.4865;0.25
;-1.31968;-0.398672;2.18031;0.239148;0.145064;1.23615;0.144262;0.345559;-1.45569;1.5;-1.5;0.25
;-1.31424;-0.334997;2.18565;0.256734;0.0729048;1.31053;0.0698867;0.357726;-1.41819;1.4625;-1.4625;0.23
;-1.31233;-0.267682;2.18736;0.274887;0.00449519;1.38115;-0.000738346;0.367893;-1.30569;1.35;-1.35;0.17
;-1.31367;-0.197007;2.1857;0.293457;-0.0564144;1.44428;-0.0638633;0.374059;-1.11819;1.1625;-1.1625;0.07
;-1.31778;-0.123442;2.18116;0.312194;-0.106074;1.49615;-0.115738;0.374293;-0.855692;0.9;-0.9;-0.0613708
;-1.32402;-0.0476421;2.17438;0.330785;-0.140734;1.53303;-0.152613;0.368487;-0.518192;0.5625;-0.5625;-0.164214
;-1.33155;0.0295483;2.16621;0.348973;-0.157106;1.55115;-0.171077;0.358538;-0.144387;0.15;-0.181411;-0.227056
;-1.33945;0.107101;2.15757;0.366603;-0.156394;1.54716;-0.17195;0.346448;0.16037;-0.303283;0.134014;-0.249899
;-1.34697;0.183912;2.14924;0.383613;-0.142319;1.52203;-0.158926;0.333948;0.390127;-0.689466;0.37444;-0.25
