# pom logged on Tue Nov 14 13:24:32 2023
#
# decimation 5
# process model constant_acceleration
# process noise acc 200 m/s³, aacc 50 rad/s²
# magnetic field X 513185 µT, Y -8834.65 µT, Z -858232 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1699964672.226943000 0 1 1 1 1 1 -0.976317 -0.000671107 0.983636 -0.00668197 -0.00538555 -0.00731362 -0.0113608 0.0234609 -0.00276259 0.0162685 0.0536711 0.00559441 -0.0609107 0.108267 -0.125751 5.12358e-07 5.12354e-07 4.85031e-07 3.41918e-06 3.41913e-06 3.63911e-06 4.86898e-05 4.86892e-05 4.31824e-05 4.86898e-05 4.86892e-05 4.31824e-05 0.0616638 0.0616638 0.0613542
1699964672.230946000 0 1 1 1 1 1 -0.976363 -0.0005769 0.983629 -0.00642474 -0.0053705 -0.00730602 -0.0116628 0.0238329 -0.00277666 0.0323643 0.0360276 0.00431235 -0.0644665 0.104405 -0.0869868 5.42776e-07 5.42772e-07 5.12298e-07 3.51093e-06 3.51088e-06 3.73087e-06 5.09673e-05 5.09666e-05 4.5151e-05 5.09673e-05 5.09666e-05 4.5151e-05 0.0873031 0.0873031 0.0869933
1699964672.235943000 0 1 1 1 1 1 -0.976282 -0.000688739 0.98367 -0.00656857 -0.00543854 -0.0072789 -0.0109776 0.0230468 -0.00142783 0.00126876 0.0109246 0.00235017 -0.0607348 0.115484 0.00891155 5.00285e-07 5.00282e-07 4.74166e-07 3.42091e-06 3.42085e-06 3.6427e-06 4.84293e-05 4.84288e-05 4.30369e-05 4.84293e-05 4.84288e-05 4.30369e-05 0.0654784 0.0654784 0.0651711
1699964672.241412000 0 1 1 1 1 1 -0.976239 -0.000742395 0.983691 -0.0068355 -0.00521195 -0.00722016 -0.0107972 0.0224754 -0.002244 -0.0224588 0.0225893 0.00443203 -0.0722674 0.113545 -0.067288 4.79527e-07 4.79524e-07 4.55419e-07 3.40212e-06 3.40207e-06 3.62483e-06 4.7618e-05 4.76175e-05 4.24285e-05 4.7618e-05 4.76175e-05 4.24285e-05 0.0731328 0.0731328 0.0728302
1699964672.245942000 0 1 1 1 1 1 -0.97629 -0.000636804 0.983688 -0.00660106 -0.00550323 -0.00723839 -0.0112962 0.023279 -0.00159246 0.00601607 -0.0107014 0.00160022 -0.0819614 0.13472 0.0107011 5.1192e-07 5.11917e-07 4.8454e-07 3.4253e-06 3.42524e-06 3.64805e-06 4.86514e-05 4.86508e-05 4.31204e-05 4.86514e-05 4.86508e-05 4.31204e-05 0.0617815 0.0617815 0.0614743
1699964672.251953000 0 1 1 1 1 1 -0.97627 -0.000672387 0.983726 -0.00688965 -0.00568897 -0.00713363 -0.0112078 0.0228703 -0.00105918 -0.0235984 -0.0205919 0.00876415 -0.0821076 0.127826 0.022276 4.98775e-07 4.98772e-07 4.72674e-07 3.44504e-06 3.44498e-06 3.6687e-06 4.87478e-05 4.87472e-05 4.33371e-05 4.87478e-05 4.87472e-05 4.33371e-05 0.0751234 0.0751234 0.0748174
1699964672.257372000 0 1 1 1 1 1 -0.976238 -0.000729902 0.983756 -0.00735637 -0.00599668 -0.00705176 -0.0113682 0.0227819 -0.00184574 -0.0493173 -0.0388988 0.010033 -0.107821 0.159795 -0.0747446 4.76134e-07 4.76132e-07 4.52239e-07 3.40789e-06 3.40781e-06 3.63254e-06 4.76311e-05 4.76306e-05 4.24436e-05 4.76311e-05 4.76306e-05 4.24436e-05 0.0744983 0.0744983 0.0741939
1699964672.261898000 0 1 1 1 1 1 -0.97629 -0.000626237 0.983763 -0.00721726 -0.00635191 -0.00702757 -0.0117865 0.0233628 -0.000396133 -0.0213504 -0.0530158 0.00854771 -0.101481 0.147826 0.0570601 5.08335e-07 5.08332e-07 4.81185e-07 3.47929e-06 3.47919e-06 3.70397e-06 4.95799e-05 4.95793e-05 4.40508e-05 4.95799e-05 4.95793e-05 4.40508e-05 0.0870039 0.0870039 0.0866959
1699964672.266949000 0 1 1 1 1 1 -0.976263 -0.000657834 0.983752 -0.00763252 -0.00662478 -0.00692848 -0.0114899 0.0229698 -0.00198587 -0.0461864 -0.0521499 0.0160241 -0.0792467 0.135494 -0.0782483 4.95687e-07 4.95685e-07 4.69792e-07 3.42914e-06 3.42903e-06 3.6548e-06 4.8413e-05 4.84124e-05 4.30087e-05 4.8413e-05 4.84124e-05 4.30087e-05 0.0657957 0.0657957 0.0654891
1699964672.271946000 0 1 1 1 1 1 -0.976325 -0.000539561 0.983741 -0.00789815 -0.00690702 -0.00682583 -0.0123098 0.0238485 -0.00236842 -0.0480945 -0.0534316 0.0176841 -0.109881 0.14964 -0.0789486 5.32748e-07 5.32744e-07 5.03016e-07 3.51451e-06 3.51439e-06 3.74019e-06 5.07444e-05 5.07438e-05 4.49544e-05 5.07444e-05 5.07438e-05 4.49544e-05 0.0762391 0.076239 0.0759291
