# pom logged on Mon Jan  8 11:15:00 2024
#
# decimation 5
# process model constant_acceleration
# process noise acc 200 m/s³, aacc 50 rad/s²
# magnetic field X 513185 µT, Y -8834.65 µT, Z -858232 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1704708900.399778000 0 1 1 1 1 1 -2.47413 -0.297785 0.996079 -0.000516844 -0.000120335 -0.0291428 -0.022505 0.0164355 -0.0062404 0.048928 0.00844338 -0.0546063 0.125759 0.076043 -0.60705 3.18748e-06 3.18752e-06 2.69323e-06 6.34478e-06 6.34445e-06 7.65288e-06 0.00010279 0.000102791 7.23036e-05 0.00010279 0.000102791 7.23036e-05 0.0714691 0.0714691 0.0708618
1704708900.403765000 0 1 1 1 1 1 -2.47348 -0.298564 0.996696 -0.000741321 0.000686956 -0.028571 -0.0205616 0.0140502 -0.0028602 -0.0176637 0.0512498 0.0250875 -0.0182167 0.142799 -0.259253 2.30137e-06 2.30138e-06 2.02661e-06 6.09677e-06 6.09647e-06 7.52181e-06 8.64284e-05 8.64292e-05 6.35039e-05 8.64284e-05 8.64292e-05 6.35039e-05 0.0807131 0.0807131 0.0801703
1704708900.408768000 0 1 1 1 1 1 -2.47353 -0.298571 0.996855 -0.00119932 7.32481e-05 -0.0277164 -0.0233534 0.0136006 0.0129765 -0.0395885 -0.0148146 0.0819628 -0.21532 0.0724363 0.912098 2.28243e-06 2.28245e-06 2.0104e-06 6.13174e-06 6.13139e-06 7.56912e-06 8.70201e-05 8.70211e-05 6.4012e-05 8.70201e-05 8.70211e-05 6.4012e-05 0.0872331 0.0872331 0.0866601
1704708900.413759000 0 1 1 1 1 1 -2.47363 -0.298496 0.996789 -0.000669902 -0.000294994 -0.0290317 -0.0206653 0.0139552 0.000687513 0.0184847 -0.0309956 -0.0551343 0.0616734 0.07402 -0.360096 2.38885e-06 2.38887e-06 2.09164e-06 6.14872e-06 6.1484e-06 7.58635e-06 8.88785e-05 8.88795e-05 6.47112e-05 8.88785e-05 8.88795e-05 6.47112e-05 0.0746103 0.0746103 0.074007
1704708900.418788000 0 1 1 1 1 1 -2.47331 -0.29892 0.99711 -0.00124872 0.000438468 -0.0283131 -0.0193484 0.0130371 -0.00423595 -0.0513269 0.0293026 0.0354442 -0.0017027 0.131296 -0.615046 1.93432e-06 1.93434e-06 1.7305e-06 5.97099e-06 5.9707e-06 7.45175e-06 8.00185e-05 8.0019e-05 5.95142e-05 8.00185e-05 8.0019e-05 5.95142e-05 0.0725791 0.0725791 0.0720492
1704708900.424783000 0 1 1 1 1 1 -2.47345 -0.298841 0.99722 -0.00154492 -7.09398e-05 -0.0277031 -0.0213278 0.0133056 0.00759016 -0.0441884 -0.0215218 0.0546495 -0.118195 0.0904367 0.386922 2.04443e-06 2.04444e-06 1.81576e-06 6.02751e-06 6.02718e-06 7.50852e-06 8.26585e-05 8.26592e-05 6.09295e-05 8.26585e-05 8.26592e-05 6.09295e-05 0.0716623 0.0716623 0.0711117
1704708900.429744000 0 1 1 1 1 1 -2.47322 -0.299114 0.99738 -0.00130031 0.000282299 -0.0285599 -0.0192188 0.0120415 -0.00045451 -0.0165807 0.0102678 -0.0321361 -0.0138771 0.0682562 -0.433076 1.77935e-06 1.77936e-06 1.59888e-06 5.94107e-06 5.94076e-06 7.43588e-06 7.84641e-05 7.84646e-05 5.86201e-05 7.84641e-05 7.84646e-05 5.86201e-05 0.075844 0.075844 0.0752999
1704708900.434787000 0 1 1 1 1 1 -2.47307 -0.299333 0.99755 -0.00160556 0.000514518 -0.0279627 -0.0181862 0.0118785 -0.00208726 -0.0435306 0.0204892 0.0366709 -0.0125587 0.122185 -0.415449 1.55842e-06 1.55843e-06 1.41431e-06 5.82634e-06 5.82605e-06 7.32376e-06 7.42603e-05 7.42607e-05 5.60386e-05 7.42603e-05 7.42607e-05 5.60386e-05 0.072808 0.072808 0.0722993
1704708900.439767000 0 1 1 1 1 1 -2.47317 -0.299269 0.997606 -0.00200453 0.000491854 -0.0277467 -0.0196878 0.0127292 0.00382282 -0.0560083 0.0109301 0.0344744 -0.117255 0.137604 0.143858 1.63405e-06 1.63406e-06 1.47366e-06 5.87209e-06 5.87179e-06 7.36963e-06 7.63459e-05 7.63462e-05 5.71916e-05 7.63459e-05 7.63462e-05 5.71916e-05 0.0713221 0.0713221 0.0708007
1704708900.444761000 0 1 1 1 1 1 -2.47319 -0.299278 0.99761 -0.00183745 0.000277024 -0.0284355 -0.0192464 0.0121365 0.00290353 -0.0165931 -0.0104059 -0.033625 -0.0478783 0.0594886 0.0135 1.65882e-06 1.65883e-06 1.49091e-06 5.92149e-06 5.92119e-06 7.41945e-06 7.80676e-05 7.80679e-05 5.83966e-05 7.80676e-05 7.80679e-05 5.83966e-05 0.0780819 0.0780818 0.0775429
