# pom logged on Tue Dec  5 13:02:42 2023
#
# decimation 5
# process model constant_acceleration
# process noise acc 200 m/s³, aacc 50 rad/s²
# magnetic field X 513185 µT, Y -8834.65 µT, Z -858232 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1701777762.756488000 0 1 1 1 1 1 -1.99459 -1.01876 1.47869 -0.019709 0.00881605 -0.0113869 0.0144773 0.0322322 -0.000527411 0.151942 -0.163019 0.00454374 0.119867 0.246474 0.0434758 1.48202e-06 1.48195e-06 1.30446e-06 5.41612e-06 5.41586e-06 7.08074e-06 7.42967e-05 7.42864e-05 5.62274e-05 7.42967e-05 7.42864e-05 5.62274e-05 0.0556536 0.0556533 0.0551547
1701777762.760385000 0 1 1 1 1 1 -1.99454 -1.01864 1.47867 -0.0190682 0.00827825 -0.0113753 0.0148005 0.0329395 -0.00229332 0.154811 -0.154819 0.00402032 0.108211 0.226145 -0.105749 1.54492e-06 1.54484e-06 1.35334e-06 5.49264e-06 5.49241e-06 7.15725e-06 7.67012e-05 7.66906e-05 5.79269e-05 7.67012e-05 7.66906e-05 5.79269e-05 0.0760431 0.0760428 0.0755402
1701777762.765397000 0 1 1 1 1 1 -1.99445 -1.01853 1.47861 -0.0184183 0.00772582 -0.0113112 0.0154309 0.0332066 -0.00278341 0.146986 -0.137489 0.00933456 0.113329 0.18382 -0.0681854 1.45615e-06 1.45608e-06 1.28458e-06 5.43859e-06 5.43842e-06 7.10694e-06 7.4297e-05 7.42869e-05 5.65185e-05 7.4297e-05 7.42869e-05 5.65185e-05 0.0761528 0.0761525 0.075661
1701777762.770377000 0 1 1 1 1 1 -1.99437 -1.01837 1.47862 -0.0169417 0.00668803 -0.0112485 0.015906 0.0342752 -6.14283e-06 0.205848 -0.167015 0.00975242 0.108247 0.196456 0.145955 1.5355e-06 1.53543e-06 1.34632e-06 5.48736e-06 5.48726e-06 7.15577e-06 7.64306e-05 7.64202e-05 5.77473e-05 7.64306e-05 7.64202e-05 5.77473e-05 0.0756208 0.0756206 0.075117
1701777762.775400000 0 1 1 1 1 1 -1.99428 -1.01826 1.47859 -0.0159187 0.00601749 -0.0111335 0.0166598 0.0346744 -0.00134418 0.202402 -0.153485 0.0154758 0.117548 0.172962 0.00436165 1.48074e-06 1.48067e-06 1.30381e-06 5.45526e-06 5.45521e-06 7.12587e-06 7.50196e-05 7.50097e-05 5.69129e-05 7.50196e-05 7.50097e-05 5.69129e-05 0.0760092 0.0760091 0.0755046
1701777762.780386000 0 1 1 1 1 1 -1.99419 -1.01809 1.47859 -0.0150012 0.00555788 -0.0110962 0.0170929 0.0354316 -4.15303e-05 0.198069 -0.131502 0.0110845 0.105128 0.165415 0.101458 1.56146e-06 1.56138e-06 1.36646e-06 5.50437e-06 5.50434e-06 7.17501e-06 7.71633e-05 7.71532e-05 5.81471e-05 7.71633e-05 7.71532e-05 5.81471e-05 0.0756202 0.0756201 0.0751101
1701777762.785418000 0 1 1 1 1 1 -1.99409 -1.01797 1.47858 -0.0133988 0.00474653 -0.0111913 0.017674 0.036159 0.000883406 0.246386 -0.146298 -0.00142001 0.105386 0.178026 0.13114 1.505e-06 1.50492e-06 1.32265e-06 5.4723e-06 5.47232e-06 7.14496e-06 7.57504e-05 7.57408e-05 5.73161e-05 7.57504e-05 7.57408e-05 5.73161e-05 0.0762906 0.0762905 0.0757787
1701777762.790408000 0 1 1 1 1 1 -1.99399 -1.01785 1.47853 -0.0124304 0.00417741 -0.0112903 0.0183932 0.0363973 0.000520478 0.223671 -0.131501 -0.00554237 0.113876 0.150406 0.0717056 1.41781e-06 1.41773e-06 1.25442e-06 5.4168e-06 5.41686e-06 7.09069e-06 7.34405e-05 7.34316e-05 5.59349e-05 7.34405e-05 7.34316e-05 5.59349e-05 0.0758349 0.0758348 0.0753273
1701777762.796444000 0 1 1 1 1 1 -1.99388 -1.01763 1.47853 -0.0111129 0.00373508 -0.0112727 0.0188226 0.0373763 0.000853094 0.22363 -0.108146 -0.00193787 0.096721 0.153799 0.0800043 1.51213e-06 1.51204e-06 1.32792e-06 5.5267e-06 5.52678e-06 7.20063e-06 7.69796e-05 7.69704e-05 5.83931e-05 7.69796e-05 7.69704e-05 5.83931e-05 0.0901133 0.0901132 0.0896035
1701777762.801408000 0 1 1 1 1 1 -1.99376 -1.0175 1.47851 -0.00984069 0.00300346 -0.0112426 0.0196706 0.0377361 0.00251556 0.235284 -0.12365 0.00339012 0.118421 0.143765 0.174372 1.4279e-06 1.42783e-06 1.26177e-06 5.44552e-06 5.44565e-06 7.11885e-06 7.43961e-05 7.43876e-05 5.6672e-05 7.43961e-05 7.43876e-05 5.6672e-05 0.0786983 0.0786982 0.0781864
1701777762.806894000 0 1 1 1 1 1 -1.99363 -1.01736 1.47848 -0.00899551 0.00274071 -0.0113119 0.0205858 0.0382227 0.000948242 0.202062 -0.0914364 -0.00127172 0.129742 0.143942 0.00732677 1.36093e-06 1.36086e-06 1.20862e-06 5.42599e-06 5.42615e-06 7.09735e-06 7.31251e-05 7.31173e-05 5.60838e-05 7.31251e-05 7.31173e-05 5.60838e-05 0.0900759 0.0900759 0.0895692
1701777762.811404000 0 1 1 1 1 1 -1.99354 -1.01718 1.47849 -0.00801196 0.00252619 -0.0114031 0.0209839 0.0390397 0.00260243 0.20847 -0.0787902 -0.00881232 0.11747 0.157885 0.138977 1.42831e-06 1.42823e-06 1.26135e-06 5.43799e-06 5.43815e-06 7.10941e-06 7.44156e-05 7.44077e-05 5.65871e-05 7.44156e-05 7.44077e-05 5.65871e-05 0.0754977 0.0754977 0.0749904
