    ts      x      y      z   roll  pitch    yaw     vx     vy     vz     wx     wy     wz     ax     ay     az    dwx    dwy    dwz
 0.0050000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000  -0.0000000   0.0000002   0.0000002   0.0000002   0.0000000   0.0000000   0.0000000   0.0001250   0.0001250   0.0001250   0.0000000   0.0000000   0.0000000
 0.0100000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000  -0.0000000   0.0000017   0.0000017   0.0000017   0.0000000   0.0000000   0.0000000   0.0005000   0.0005000   0.0005000   0.0000000   0.0000000   0.0000000
 0.0150000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000  -0.0000000   0.0000056   0.0000056   0.0000056   0.0000000   0.0000000   0.0000000   0.0011250   0.0011250   0.0011250   0.0000000   0.0000000   0.0000000
 0.0200000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000  -0.0000001   0.0000133   0.0000133   0.0000133   0.0000000   0.0000000   0.0000000   0.0020000   0.0020000   0.0020000   0.0000000   0.0000000   0.0000000
 0.0250000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000  -0.0000003   0.0000260   0.0000260   0.0000260   0.0000000   0.0000000   0.0000000   0.0031250   0.0031250   0.0031250   0.0000000   0.0000000   0.0000000
 0.0300000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000  -0.0000005   0.0000450   0.0000450   0.0000450   0.0000000   0.0000000   0.0000000   0.0045000   0.0045000   0.0045000   0.0000000   0.0000000   0.0000000
 0.0350000  -2.5000000  -0.2999990   1.0000000   0.0000000   0.0000000  -0.0000010   0.0000715   0.0000715   0.0000715   0.0000000   0.0000000   0.0000000   0.0061250   0.0061250   0.0061250   0.0000000   0.0000000   0.0000000
 0.0400000  -2.5000000  -0.2999990   1.0000000   0.0000000   0.0000000  -0.0000017   0.0001067   0.0001067   0.0001067   0.0000000   0.0000000   0.0000000   0.0080000   0.0080000   0.0080000   0.0000000   0.0000000   0.0000000
 0.0450000  -2.5000000  -0.2999980   1.0000000   0.0000000   0.0000000  -0.0000027   0.0001519   0.0001519   0.0001519   0.0000000   0.0000000   0.0000000   0.0101250   0.0101250   0.0101250   0.0000000   0.0000000   0.0000000
 0.0500000  -2.5000000  -0.2999970   1.0000000   0.0000000   0.0000000  -0.0000042   0.0002083   0.0002083   0.0002083   0.0000000   0.0000000   0.0000000   0.0125000   0.0125000   0.0125000   0.0000000   0.0000000   0.0000000
 0.0550000  -2.5000000  -0.2999960   1.0000000   0.0000000   0.0000000  -0.0000061   0.0002773   0.0002773   0.0002773   0.0000000   0.0000000   0.0000000   0.0151250   0.0151250   0.0151250   0.0000000   0.0000000   0.0000000
 0.0600000  -2.4999900  -0.2999950   1.0000100   0.0000000   0.0000000  -0.0000086   0.0003597   0.0003600   0.0003600   0.0000000   0.0000000   0.0000000   0.0177942   0.0180000   0.0180000   0.0000000   0.0000000   0.0000000
 0.0650000  -2.4999900  -0.2999930   1.0000100   0.0000000   0.0000000  -0.0000119   0.0004548   0.0004577   0.0004577   0.0000000   0.0000000   0.0000000   0.0202155   0.0211250   0.0211250   0.0000000   0.0000000   0.0000000
 0.0700000  -2.4999900  -0.2999900   1.0000100   0.0000000   0.0000000  -0.0000160   0.0005614   0.0005717   0.0005717   0.0000000   0.0000000   0.0000000   0.0223868   0.0245000   0.0245000   0.0000000   0.0000000   0.0000000
 0.0750000  -2.4999900  -0.2999870   1.0000100   0.0000000   0.0000000  -0.0000210   0.0006783   0.0007031   0.0007031   0.0000000   0.0000000   0.0000000   0.0243082   0.0281250   0.0281250   0.0000000   0.0000000   0.0000000
 0.0800000  -2.4999800  -0.2999830   1.0000200   0.0000000   0.0000000  -0.0000271   0.0008041   0.0008533   0.0008533   0.0000000   0.0000000   0.0000000   0.0259795   0.0320000   0.0320000   0.0000000   0.0000000   0.0000000
 0.0850000  -2.4999800  -0.2999780   1.0000200   0.0000000   0.0000000  -0.0000343   0.0009376   0.0010235   0.0010235   0.0000000   0.0000000   0.0000000   0.0274008   0.0361250   0.0361250   0.0000000   0.0000000   0.0000000
 0.0900000  -2.4999700  -0.2999730   1.0000300   0.0000000   0.0000000  -0.0000427   0.0010777   0.0012150   0.0012150   0.0000000   0.0000000   0.0000000   0.0285721   0.0405000   0.0405000   0.0000000   0.0000000   0.0000000
 0.0950000  -2.4999700  -0.2999660   1.0000300   0.0000000   0.0000000  -0.0000524   0.0012229   0.0014290   0.0014290   0.0000000   0.0000000   0.0000000   0.0294935   0.0451250   0.0451250   0.0000000   0.0000000   0.0000000
 0.1000000  -2.4999600  -0.2999580   1.0000400   0.0000000   0.0000000  -0.0000634   0.0013722   0.0016667   0.0016667   0.0000000   0.0000000   0.0000000   0.0301648   0.0500000   0.0500000   0.0000000   0.0000000   0.0000000
 0.1050000  -2.4999500  -0.2999490   1.0000500   0.0000000   0.0000000  -0.0000758   0.0015242   0.0019294   0.0019294   0.0000000   0.0000000   0.0000000   0.0305861   0.0551250   0.0551250   0.0000000   0.0000000   0.0000000
 0.1100000  -2.4999500  -0.2999390   1.0000600   0.0000000   0.0000000  -0.0000896   0.0016776   0.0022183   0.0022183   0.0000000   0.0000000   0.0000000   0.0307574   0.0605000   0.0605000   0.0000000   0.0000000   0.0000000
 0.1150000  -2.4999400  -0.2999270   1.0000700   0.0000000   0.0000000  -0.0001049   0.0018313   0.0025348   0.0025348   0.0000000   0.0000000   0.0000000   0.0306788   0.0661250   0.0661250   0.0000000   0.0000000   0.0000000
 0.1200000  -2.4999300  -0.2999140   1.0000900   0.0000000   0.0000000  -0.0001215   0.0019840   0.0028800   0.0028800   0.0000000   0.0000000   0.0000000   0.0303501   0.0720000   0.0720000   0.0000000   0.0000000   0.0000000
 0.1250000  -2.4999200  -0.2998980   1.0001000   0.0000000   0.0000000  -0.0001397   0.0021344   0.0032552   0.0032552   0.0000000   0.0000000   0.0000000   0.0297714   0.0781250   0.0781250   0.0000000   0.0000000   0.0000000
 0.1300000  -2.4999100  -0.2998810   1.0001200   0.0000000   0.0000000  -0.0001593   0.0022813   0.0036617   0.0036617   0.0000000   0.0000000   0.0000000   0.0289427   0.0845000   0.0845000   0.0000000   0.0000000   0.0000000
 0.1350000  -2.4998900  -0.2998620   1.0001400   0.0000000   0.0000000  -0.0001804   0.0024234   0.0041006   0.0041006   0.0000000   0.0000000   0.0000000   0.0278641   0.0911250   0.0911250   0.0000000   0.0000000   0.0000000
 0.1400000  -2.4998800  -0.2998400   1.0001600   0.0000000   0.0000000  -0.0002029   0.0025595   0.0045733   0.0045733   0.0000000   0.0000000   0.0000000   0.0265354   0.0980000   0.0980000   0.0000000   0.0000000   0.0000000
 0.1450000  -2.4998700  -0.2998160   1.0001800   0.0000000   0.0000000  -0.0002268   0.0026884   0.0050810   0.0050810   0.0000000   0.0000000   0.0000000   0.0249567   0.1051250   0.1051250   0.0000000   0.0000000   0.0000000
