    ts      x      y      z   roll  pitch    yaw     vx     vy     vz     wx     wy     wz     ax     ay     az    dwx    dwy    dwz
 0.0050000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000   0.0000000  -0.0000002   0.0000002  -0.0000002   0.0000000   0.0000000   0.0000000  -0.0001250   0.0001250  -0.0001250   0.0000000   0.0000000   0.0000000
 0.0100000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000   0.0000000  -0.0000017   0.0000017  -0.0000017   0.0000000   0.0000000   0.0000000  -0.0005000   0.0005000  -0.0005000   0.0000000   0.0000000   0.0000000
 0.0150000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000   0.0000000  -0.0000056   0.0000056  -0.0000056   0.0000000   0.0000000   0.0000000  -0.0011250   0.0011250  -0.0011250   0.0000000   0.0000000   0.0000000
 0.0200000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000   0.0000001  -0.0000133   0.0000133  -0.0000133   0.0000000   0.0000000   0.0000000  -0.0020000   0.0020000  -0.0019168   0.0000000   0.0000000   0.0000000
 0.0250000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000   0.0000003  -0.0000260   0.0000260  -0.0000244   0.0000000   0.0000000   0.0000000  -0.0031250   0.0031250  -0.0025035   0.0000000   0.0000000   0.0000000
 0.0300000  -2.5000000  -0.3000000   1.0000000   0.0000000   0.0000000   0.0000005  -0.0000450   0.0000450  -0.0000379   0.0000000   0.0000000   0.0000000  -0.0045000   0.0045000  -0.0028401   0.0000000   0.0000000   0.0000000
 0.0350000  -2.5000000  -0.2999990   0.9999990   0.0000000   0.0000000   0.0000010  -0.0000715   0.0000715  -0.0000524   0.0000000   0.0000000   0.0000000  -0.0061250   0.0061250  -0.0029267   0.0000000   0.0000000   0.0000000
 0.0400000  -2.5000000  -0.2999990   0.9999990   0.0000000   0.0000000   0.0000016  -0.0001067   0.0001067  -0.0000667   0.0000000   0.0000000   0.0000000  -0.0080000   0.0080000  -0.0027634   0.0000000   0.0000000   0.0000000
 0.0450000  -2.5000000  -0.2999980   0.9999990   0.0000000   0.0000000   0.0000024  -0.0001519   0.0001519  -0.0000796   0.0000000   0.0000000   0.0000000  -0.0101250   0.0101250  -0.0023500   0.0000000   0.0000000   0.0000000
 0.0500000  -2.5000000  -0.2999970   0.9999980   0.0000000   0.0000000   0.0000034  -0.0002083   0.0002083  -0.0000898   0.0000000   0.0000000   0.0000000  -0.0125000   0.0125000  -0.0016866   0.0000000   0.0000000   0.0000000
 0.0550000  -2.5000000  -0.2999960   0.9999980   0.0000000   0.0000000   0.0000045  -0.0002773   0.0002773  -0.0000962   0.0000000   0.0000000   0.0000000  -0.0151250   0.0151250  -0.0009066   0.0000000   0.0000000   0.0000000
 0.0600000  -2.5000100  -0.2999950   0.9999970   0.0000000   0.0000000   0.0000059  -0.0003600   0.0003600  -0.0000993   0.0000000   0.0000000   0.0000000  -0.0180000   0.0180000  -0.0003583   0.0000000   0.0000000   0.0000000
 0.0650000  -2.5000100  -0.2999930   0.9999970   0.0000000   0.0000000   0.0000074  -0.0004577   0.0004577  -0.0001002   0.0000000   0.0000000   0.0000000  -0.0211250   0.0211250  -0.0000600   0.0000000   0.0000000   0.0000000
 0.0700000  -2.5000100  -0.2999900   0.9999960   0.0000000   0.0000000   0.0000090  -0.0005717   0.0005717  -0.0001003   0.0000000   0.0000000   0.0000000  -0.0245000   0.0245000   0.0000118   0.0000000   0.0000000   0.0000000
 0.0750000  -2.5000100  -0.2999870   0.9999960   0.0000000   0.0000000   0.0000107  -0.0007031   0.0007031  -0.0000998   0.0000000   0.0000000   0.0000000  -0.0281250   0.0281250   0.0002135   0.0000000   0.0000000   0.0000000
 0.0800000  -2.5000200  -0.2999830   0.9999950   0.0000000   0.0000000   0.0000124  -0.0008533   0.0008533  -0.0000977   0.0000000   0.0000000   0.0000000  -0.0320000   0.0320000   0.0006652   0.0000000   0.0000000   0.0000000
 0.0850000  -2.5000200  -0.2999780   0.9999950   0.0000000   0.0000000   0.0000141  -0.0010235   0.0010235  -0.0000928   0.0000000   0.0000000   0.0000000  -0.0361250   0.0361250   0.0013670   0.0000000   0.0000000   0.0000000
 0.0900000  -2.5000300  -0.2999730   0.9999940   0.0000000   0.0000000   0.0000158  -0.0012150   0.0012150  -0.0000836   0.0000000   0.0000000   0.0000000  -0.0405000   0.0405000   0.0023187   0.0000000   0.0000000   0.0000000
 0.0950000  -2.5000300  -0.2999660   0.9999940   0.0000000   0.0000000   0.0000175  -0.0014290   0.0014290  -0.0000692   0.0000000   0.0000000   0.0000000  -0.0451250   0.0451250   0.0035205   0.0000000   0.0000000   0.0000000
