# pom logged on Fri Jan  5 15:01:01 2024
#
# decimation 5
# process model constant_acceleration
# process noise acc 200 m/s³, aacc 50 rad/s²
# magnetic field X 513185 µT, Y -8834.65 µT, Z -858232 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1704463261.280806000 0 1 1 1 1 1 -2.48422 -0.294494 0.988246 0.00189218 0.00368709 -0.0254792 -0.015524 0.00973274 0.0128245 -0.0304621 0.017511 0.0328396 -0.122568 0.111485 0.127541 3.42306e-06 3.42312e-06 2.95071e-06 8.42277e-06 8.42174e-06 1.12953e-05 0.000126394 0.000126399 8.86436e-05 0.000126394 0.000126399 8.86436e-05 0.0957829 0.095783 0.095023
1704463261.284411000 0 1 1 1 1 1 -2.48429 -0.294466 0.988393 0.00134855 0.00326715 -0.0248605 -0.0179137 0.00819714 0.024633 -0.0607997 -0.0224345 0.0724388 -0.255753 -0.0416449 0.937981 3.5375e-06 3.53757e-06 3.03465e-06 8.40232e-06 8.40127e-06 1.12753e-05 0.000127491 0.000127496 8.84371e-05 0.000127491 0.000127496 8.84371e-05 0.0755236 0.0755238 0.0747048
1704463261.289472000 0 1 1 1 1 1 -2.48435 -0.294419 0.988368 0.002676 0.00298431 -0.0260666 -0.0149754 0.00766638 0.0100877 0.0840684 -0.0282513 -0.0618886 0.0824009 -0.0546064 -0.60859 3.7045e-06 3.70458e-06 3.15639e-06 8.45792e-06 8.45683e-06 1.13311e-05 0.000130745 0.000130751 8.99301e-05 0.000130745 0.000130751 8.99301e-05 0.0646634 0.0646636 0.0638301
1704463261.294461000 0 1 1 1 1 1 -2.48444 -0.294356 0.988431 0.00230688 0.00334999 -0.0259303 -0.0159631 0.00914414 0.0101528 0.0155996 0.0138676 -0.0107053 -0.0460991 0.0596367 -0.246602 3.87624e-06 3.87633e-06 3.28081e-06 8.52319e-06 8.52199e-06 1.13967e-05 0.000133849 0.000133855 9.15302e-05 0.000133849 0.000133855 9.15302e-05 0.066234 0.0662341 0.065477
1704463261.299446000 0 1 1 1 1 1 -2.4844 -0.294411 0.988441 0.00223465 0.00268679 -0.0252875 -0.0162001 0.00695409 0.0171298 0.00754481 -0.0499196 0.0481859 -0.075505 -0.11666 0.404082 3.74832e-06 3.74841e-06 3.18688e-06 8.46701e-06 8.46585e-06 1.13732e-05 0.000131098 0.000131104 8.98498e-05 0.000131098 0.000131104 8.98498e-05 0.0584798 0.0584799 0.0576798
1704463261.308415000 0 1 1 1 1 1 -2.4844 -0.294401 0.988347 0.00344637 0.00301322 -0.0261228 -0.0150972 0.00714971 0.0081287 0.0671902 0.0144346 -0.0226601 -0.0371959 0.000812518 -0.21068 3.71554e-06 3.71563e-06 3.16106e-06 8.53633e-06 8.53514e-06 1.14779e-05 0.000131821 0.000131827 9.07961e-05 0.000131821 0.000131827 9.07961e-05 0.0888957 0.0888958 0.0881244
1704463261.313764000 0 1 1 1 1 1 -2.48435 -0.294463 0.988327 0.0032191 0.00269047 -0.0252671 -0.0148907 0.00583622 0.0137464 0.0221799 -0.0176466 0.0513671 -0.0355426 -0.0738918 0.291795 3.56704e-06 3.56712e-06 3.05079e-06 8.54608e-06 8.54495e-06 1.15211e-05 0.000130201 0.000130207 9.04894e-05 0.000130201 0.000130207 9.04894e-05 0.102117 0.102117 0.101338
1704463261.318416000 0 1 1 1 1 1 -2.48442 -0.294436 0.988295 0.0044286 0.0029341 -0.0258756 -0.014444 0.00541569 0.00365743 0.109706 0.00881421 -0.0178321 0.00539889 -0.0757459 -0.528049 3.72089e-06 3.72097e-06 3.16224e-06 8.51191e-06 8.51074e-06 1.14871e-05 0.000131312 0.000131318 9.00276e-05 0.000131312 0.000131318 9.00276e-05 0.0758323 0.0758324 0.0750424
1704463261.323436000 0 1 1 1 1 1 -2.4845 -0.294403 0.988363 0.00455548 0.00291454 -0.0261053 -0.0153471 0.00569188 0.00761656 0.0745547 0.00242641 -0.0246858 -0.0540758 -0.0312215 -0.0171701 3.89404e-06 3.89414e-06 3.28687e-06 8.57673e-06 8.57554e-06 1.15519e-05 0.000134532 0.000134539 9.16192e-05 0.000134532 0.000134539 9.16192e-05 0.0713645 0.0713646 0.0705968
1704463261.328409000 0 1 1 1 1 1 -2.48443 -0.29446 0.988277 0.00465988 0.00292041 -0.0259259 -0.0130248 0.00488216 0.00423941 0.0514586 0.00371477 -0.00154551 0.110853 -0.058827 -0.25854 3.77329e-06 3.77338e-06 3.19746e-06 8.57833e-06 8.57717e-06 1.15813e-05 0.000133163 0.000133169 9.1262e-05 0.000133163 0.000133169 9.1262e-05 0.0852961 0.0852962 0.0845195
