# pom logged on Tue Nov 21 16:16:34 2023
#
# decimation 5
# process model constant_acceleration
# process noise acc 200 m/s³, aacc 50 rad/s²
# magnetic field X 513185 µT, Y -8834.65 µT, Z -858232 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1700579794.130444000 0 1 1 1 1 1 -1.5086 -0.0161082 0.981027 -0.00813825 -0.00264044 -0.00604569 -0.000314146 0.0108956 0.00256188 0.0185684 -0.0279536 -0.00312482 0.0273333 0.0568263 0.0858244 3.22249e-07 3.22248e-07 3.11193e-07 3.38268e-06 3.38266e-06 3.64659e-06 4.47632e-05 4.4763e-05 4.09395e-05 4.47632e-05 4.4763e-05 4.09395e-05 0.0941613 0.0941612 0.0938654
1700579794.134492000 0 1 1 1 1 1 -1.5086 -0.0160597 0.981039 -0.00882125 -0.00281548 -0.00597829 -0.000737221 0.0116476 0.00298649 -0.0450643 -0.0303948 0.00376316 -0.0194578 0.100798 0.0877437 3.4341e-07 3.43409e-07 3.30657e-07 3.38708e-06 3.38705e-06 3.65111e-06 4.54314e-05 4.54311e-05 4.13408e-05 4.54314e-05 4.54311e-05 4.13408e-05 0.0715491 0.0715491 0.0712438
1700579794.139460000 0 1 1 1 1 1 -1.50863 -0.0161325 0.981044 -0.00879163 -0.00288571 -0.00593003 -0.00150404 0.0122443 0.00230865 -0.0151144 -0.00469833 0.00426534 -0.0402069 0.165015 0.0096029 3.00064e-07 3.00063e-07 2.90033e-07 3.22062e-06 3.22059e-06 3.46473e-06 4.29061e-05 4.29058e-05 3.92339e-05 4.29061e-05 4.29058e-05 3.92339e-05 0.0611602 0.0611601 0.060869
1700579794.144453000 0 1 1 1 1 1 -1.50863 -0.0160776 0.981057 -0.00926986 -0.00328065 -0.00590788 -0.000822426 0.0120798 0.00258364 -0.0543523 -0.0362411 0.0040819 0.0239806 0.0899047 0.0331254 3.25287e-07 3.25286e-07 3.13272e-07 3.25278e-06 3.25275e-06 3.49696e-06 4.41427e-05 4.41424e-05 4.01577e-05 4.41427e-05 4.41424e-05 4.01577e-05 0.0496049 0.0496049 0.0493079
1700579794.149532000 0 1 1 1 1 1 -1.50865 -0.0160406 0.981086 -0.00938727 -0.00309937 -0.00591114 -0.00157787 0.013429 0.0011224 -0.0411763 -0.00326141 0.00236716 -0.0384502 0.18481 -0.132809 3.30003e-07 3.30002e-07 3.17422e-07 3.26125e-06 3.26122e-06 3.4998e-06 4.49593e-05 4.4959e-05 4.0896e-05 4.49593e-05 4.4959e-05 4.0896e-05 0.0554295 0.0554294 0.0551341
1700579794.155031000 0 1 1 1 1 1 -1.50865 -0.0160113 0.981127 -0.00962848 -0.00335018 -0.00592278 -0.000724368 0.0132039 0.00196583 -0.0527649 -0.0272536 0.00171507 0.0491902 0.106508 -0.0157183 3.37278e-07 3.37277e-07 3.23983e-07 3.23151e-06 3.23147e-06 3.46572e-06 4.48114e-05 4.48111e-05 4.06622e-05 4.48114e-05 4.48111e-05 4.06622e-05 0.0426083 0.0426083 0.0423158
1700579794.159523000 0 1 1 1 1 1 -1.50866 -0.0159481 0.981134 -0.0101287 -0.00337787 -0.0058848 -0.00111796 0.0140174 0.00165301 -0.0753485 -0.0169007 0.00448084 -0.00236436 0.135911 -0.0393887 3.63129e-07 3.63128e-07 3.4766e-07 3.28552e-06 3.28548e-06 3.51975e-06 4.64283e-05 4.64279e-05 4.19795e-05 4.64283e-05 4.64279e-05 4.19795e-05 0.0474953 0.0474952 0.0471977
1700579794.165064000 0 1 1 1 1 1 -1.50868 -0.016009 0.981117 -0.0101969 -0.00333618 -0.00596081 -0.0012694 0.0142921 0.000102596 -0.0377561 0.013729 -0.00568087 0.00963512 0.165814 -0.116876 3.15509e-07 3.15508e-07 3.03638e-07 3.1464e-06 3.14636e-06 3.36669e-06 4.37021e-05 4.37018e-05 3.98169e-05 4.37021e-05 4.37018e-05 3.98169e-05 0.0558031 0.055803 0.0555236
1700579794.169508000 0 1 1 1 1 1 -1.50868 -0.0159519 0.981123 -0.0107231 -0.00345803 -0.00600618 -0.000582565 0.0141125 0.000447652 -0.0716095 -0.00265423 -0.00781324 0.0568459 0.09685 -0.0475193 3.39731e-07 3.3973e-07 3.25893e-07 3.17549e-06 3.17545e-06 3.39583e-06 4.47587e-05 4.47583e-05 4.05937e-05 4.47587e-05 4.47583e-05 4.05937e-05 0.0466718 0.0466718 0.0463875
1700579794.174519000 0 1 1 1 1 1 -1.50872 -0.0159823 0.981116 -0.0110595 -0.00340619 -0.00603424 -0.00132291 0.0146052 -0.000711333 -0.0618826 0.0186028 -0.00807185 -0.00319304 0.160092 -0.130658 3.02391e-07 3.0239e-07 2.91223e-07 3.04581e-06 3.04577e-06 3.25323e-06 4.24251e-05 4.24248e-05 3.86933e-05 4.24251e-05 4.24248e-05 3.86933e-05 0.046704 0.0467039 0.0464315
1700579794.179604000 0 1 1 1 1 1 -1.50872 -0.0159106 0.981115 -0.0112406 -0.00333309 -0.00607779 -0.000488256 0.0148108 -0.000852883 -0.0556261 0.014209 -0.00747719 0.0733571 0.102116 -0.0755825 3.29492e-07 3.29491e-07 3.16165e-07 3.0975e-06 3.09747e-06 3.30496e-06 4.40313e-05 4.40309e-05 3.99908e-05 4.40313e-05 4.40309e-05 3.99908e-05 0.0449847 0.0449846 0.0447077
1700579794.184608000 0 1 1 1 1 1 -1.50872 -0.0158664 0.981148 -0.0116277 -0.00312577 -0.00610698 -0.000758282 0.0153098 0.000578307 -0.0666814 0.0273735 -0.00597004 0.012524 0.129721 0.0499396 3.36697e-07 3.36696e-07 3.22709e-07 3.0878e-06 3.08777e-06 3.29182e-06 4.4247e-05 4.42466e-05 4.01323e-05 4.4247e-05 4.42466e-05 4.01323e-05 0.0394831 0.0394831 0.039202
1700579794.189613000 0 1 1 1 1 1 -1.50873 -0.0158236 0.98117 -0.01137 -0.00294615 -0.00622089 -0.000419191 0.0159428 -3.66046e-05 -0.0160235 0.026651 -0.012664 0.0413619 0.147015 -0.0258874 3.42326e-07 3.42325e-07 3.27863e-07 3.07905e-06 3.07902e-06 3.28045e-06 4.43035e-05 4.43031e-05 4.01507e-05 4.43035e-05 4.43031e-05 4.01507e-05 0.0379211 0.0379211 0.0376407
1700579794.194495000 0 1 1 1 1 1 -1.50872 -0.0157503 0.981171 -0.0115932 -0.00291923 -0.00623999 0.000203389 0.0159283 0.00010122 -0.0295155 0.0180158 -0.00899942 0.0740198 0.089335 -0.00449415 3.7167e-07 3.71669e-07 3.54726e-07 3.17553e-06 3.1755e-06 3.37694e-06 4.68439e-05 4.68434e-05 4.23738e-05 4.68439e-05 4.68434e-05 4.23738e-05 0.06419 0.0641899 0.0639063
1700579794.199505000 0 1 1 1 1 1 -1.50873 -0.0157105 0.981201 -0.0117604 -0.00249212 -0.0062295 -9.00419e-05 0.0164804 -0.000145281 -0.0333566 0.0461651 -0.00298656 0.0219666 0.131799 -0.049391 3.75795e-07 3.75793e-07 3.58559e-07 3.19169e-06 3.19166e-06 3.39133e-06 4.72991e-05 4.72987e-05 4.28245e-05 4.72991e-05 4.72987e-05 4.28245e-05 0.0649445 0.0649444 0.0646603
1700579794.204512000 0 1 1 1 1 1 -1.50873 -0.0156288 0.981194 -0.011511 -0.00237583 -0.00619318 0.000629756 0.0168041 -0.00104876 0.000377987 0.0331454 0.00219314 0.0758804 0.0976458 -0.103694 4.08471e-07 4.0847e-07 3.88352e-07 3.25049e-06 3.25047e-06 3.45015e-06 4.91909e-05 4.91904e-05 4.43779e-05 4.91909e-05 4.91904e-05 4.43779e-05 0.0610194 0.0610194 0.0607301
1700579794.209472000 0 1 1 1 1 1 -1.50872 -0.0155998 0.981222 -0.0119238 -0.00214888 -0.00615193 0.00102936 0.0164039 -0.000333199 -0.0419383 0.038844 0.00593937 0.0668211 0.0636431 -0.011719 4.11934e-07 4.11932e-07 3.91647e-07 3.24708e-06 3.24706e-06 3.44583e-06 4.91449e-05 4.91444e-05 4.43507e-05 4.91449e-05 4.91444e-05 4.43507e-05 0.0564994 0.0564994 0.0562102
1700579794.214990000 0 1 1 1 1 1 -1.50871 -0.0155644 0.981241 -0.011449 -0.00164266 -0.00626195 0.00124438 0.0168798 -0.00141531 0.0164546 0.0596389 -0.00587473 0.0560961 0.107411 -0.10561 4.16451e-07 4.1645e-07 3.95979e-07 3.26652e-06 3.2665e-06 3.46507e-06 4.94719e-05 4.94714e-05 4.46991e-05 4.94719e-05 4.94714e-05 4.46991e-05 0.0613676 0.0613676 0.0610785
1700579794.219510000 0 1 1 1 1 1 -1.5087 -0.0154933 0.98124 -0.011339 -0.00166582 -0.00628973 0.00182768 0.0166368 -0.00111147 0.0150112 0.0344831 -0.0058028 0.0796799 0.0524694 -0.0418807 4.48436e-07 4.48434e-07 4.25056e-07 3.35874e-06 3.35872e-06 3.55731e-06 5.19081e-05 5.19076e-05 4.68186e-05 5.19081e-05 5.19076e-05 4.68186e-05 0.0721922 0.0721922 0.0718989
1700579794.224508000 0 1 1 1 1 1 -1.50869 -0.0154704 0.981256 -0.0113314 -0.00119437 -0.00624834 0.0012787 0.016913 -0.00204156 0.00933569 0.059628 0.000930917 -0.00455216 0.102284 -0.134486 4.49905e-07 4.49903e-07 4.2668e-07 3.34047e-06 3.34046e-06 3.53951e-06 5.14005e-05 5.14e-05 4.63675e-05 5.14005e-05 5.14e-05 4.63675e-05 0.0591595 0.0591595 0.0588626
1700579794.229505000 0 1 1 1 1 1 -1.50868 -0.0153884 0.981249 -0.0106626 -0.00116731 -0.00635386 0.00201695 0.0169495 -0.00209425 0.0634354 0.0331786 -0.00883376 0.060451 0.0606377 -0.0804294 4.87659e-07 4.87657e-07 4.60907e-07 3.39557e-06 3.39555e-06 3.59462e-06 5.318e-05 5.31795e-05 4.77853e-05 5.318e-05 5.31795e-05 4.77853e-05 0.0545686 0.0545685 0.0542666
1700579794.234504000 0 1 1 1 1 1 -1.50866 -0.0153902 0.981267 -0.0107289 -0.00105634 -0.00638412 0.00237198 0.0159816 -0.00196411 0.0245496 0.0284362 -0.00589482 0.0523533 0.014272 -0.0513365 4.84705e-07 4.84703e-07 4.58634e-07 3.36802e-06 3.36801e-06 3.56819e-06 5.21069e-05 5.21064e-05 4.68249e-05 5.21069e-05 5.21064e-05 4.68249e-05 0.0478721 0.0478721 0.0475702
1700579794.239990000 0 1 1 1 1 1 -1.50864 -0.0153884 0.981285 -0.0103489 -0.000710891 -0.0063752 0.00194267 0.0161664 -0.002648 0.038342 0.040749 -0.00167452 0.000326403 0.0705725 -0.0966312 4.8215e-07 4.82148e-07 4.56786e-07 3.45549e-06 3.45548e-06 3.65728e-06 5.32841e-05 5.32837e-05 4.81193e-05 5.32841e-05 5.32837e-05 4.81193e-05 0.0892536 0.0892536 0.0889551
1700579794.244517000 0 1 1 1 1 1 -1.50863 -0.015321 0.981291 -0.0100334 -0.00115288 -0.00639248 0.00249562 0.015688 -0.000843448 0.0439867 -0.0159527 -0.00249385 0.0419832 0.00398634 0.0796903 5.17816e-07 5.17813e-07 4.8909e-07 3.46966e-06 3.46965e-06 3.6715e-06 5.43353e-05 5.43349e-05 4.88306e-05 5.43353e-05 5.43349e-05 4.88306e-05 0.0637586 0.0637586 0.0634493
1700579794.249661000 0 1 1 1 1 1 -1.50861 -0.0154384 0.981285 -0.0101532 -0.00106997 -0.00629313 0.00181059 0.0146853 -0.00145843 0.0153037 0.00480232 0.00611119 -0.0352079 0.0407087 -0.015203 4.70925e-07 4.70923e-07 4.47332e-07 3.37423e-06 3.37422e-06 3.57835e-06 5.08084e-05 5.0808e-05 4.58782e-05 5.08084e-05 5.0808e-05 4.58782e-05 0.0549696 0.0549696 0.0546618
1700579794.255066000 0 1 1 1 1 1 -1.50858 -0.0155985 0.981278 -0.00972499 -0.0013464 -0.00628719 0.00216541 0.0132246 -0.00154889 0.0440955 -0.0165882 0.00296917 0.00723969 0.0370311 -0.00482919 4.12706e-07 4.12704e-07 3.94684e-07 3.33082e-06 3.33081e-06 3.53428e-06 4.85334e-05 4.85331e-05 4.42641e-05 4.85334e-05 4.85331e-05 4.42641e-05 0.069969 0.069969 0.0696738
1700579794.259532000 0 1 1 1 1 1 -1.50857 -0.015542 0.981278 -0.009798 -0.00169203 -0.00623497 0.00228863 0.0130307 -0.000694622 0.0191108 -0.0401934 0.00650604 0.013244 0.00841663 0.0654996 4.42775e-07 4.42773e-07 4.22219e-07 3.39859e-06 3.39858e-06 3.6021e-06 5.05474e-05 5.05471e-05 4.5976e-05 5.05474e-05 5.05471e-05 4.5976e-05 0.0741832 0.0741832 0.0738806
1700579794.264938000 0 1 1 1 1 1 -1.50856 -0.0156662 0.981275 -0.00961164 -0.00163693 -0.0061241 0.00142684 0.0125539 -0.00158025 0.0284158 -0.00996223 0.0105229 -0.0482255 0.0747817 -0.0404688 3.95949e-07 3.95948e-07 3.79492e-07 3.3283e-06 3.32829e-06 3.52835e-06 4.82847e-05 4.82845e-05 4.42002e-05 4.82847e-05 4.82845e-05 4.42002e-05 0.0747693 0.0747693 0.0744747
1700579794.269523000 0 1 1 1 1 1 -1.50855 -0.0156127 0.981269 -0.00918297 -0.00215063 -0.00612406 0.002099 0.0122938 -0.00147333 0.0502836 -0.0529269 0.00675068 0.022672 0.0253454 -0.0106174 4.25607e-07 4.25605e-07 4.06718e-07 3.32147e-06 3.32146e-06 3.52158e-06 4.867e-05 4.86697e-05 4.42862e-05 4.867e-05 4.86697e-05 4.42862e-05 0.0504254 0.0504253 0.050125
1700579794.274503000 0 1 1 1 1 1 -1.50854 -0.0157325 0.981278 -0.00952033 -0.00228308 -0.00598118 0.00160849 0.0115586 -0.00120311 -0.00109829 -0.0304045 0.0151123 -0.025946 0.0620399 -0.000770104 3.82374e-07 3.82373e-07 3.67028e-07 3.21616e-06 3.21615e-06 3.41135e-06 4.593e-05 4.59298e-05 4.19731e-05 4.593e-05 4.59298e-05 4.19731e-05 0.0462976 0.0462976 0.0460052
1700579794.279523000 0 1 1 1 1 1 -1.50853 -0.0156699 0.981268 -0.00926978 -0.00236867 -0.00598788 0.00158937 0.0122958 -0.00154352 0.0224904 -0.0265993 0.00779871 -0.0147774 0.0941595 -0.0170197 4.14157e-07 4.14155e-07 3.96267e-07 3.3255e-06 3.32548e-06 3.5207e-06 4.87644e-05 4.87642e-05 4.44845e-05 4.87644e-05 4.87642e-05 4.44845e-05 0.0664644 0.0664644 0.0661683
1700579794.284507000 0 1 1 1 1 1 -1.50853 -0.0158081 0.981289 -0.00951243 -0.00294024 -0.00605556 0.00172322 0.010909 -0.00033766 -0.00686858 -0.0483603 -0.00367679 0.0133907 0.0495397 0.0745407 3.5819e-07 3.58189e-07 3.44591e-07 3.19095e-06 3.19093e-06 3.37809e-06 4.57432e-05 4.5743e-05 4.19955e-05 4.57432e-05 4.5743e-05 4.19955e-05 0.0554844 0.0554844 0.055196
1700579794.289969000 0 1 1 1 1 1 -1.50854 -0.0159025 0.981287 -0.00967391 -0.00290023 -0.00606031 0.000765923 0.0110617 -0.00215935 -0.0124072 -0.00837748 -0.00338632 -0.0456142 0.127424 -0.107144 3.14392e-07 3.14391e-07 3.03754e-07 3.06183e-06 3.0618e-06 3.23925e-06 4.31544e-05 4.31542e-05 3.98156e-05 4.31544e-05 4.31542e-05 3.98156e-05 0.0543952 0.0543952 0.0541189
1700579794.294508000 0 1 1 1 1 1 -1.50854 -0.0158523 0.98129 -0.00956677 -0.00316905 -0.00605594 0.00119491 0.0114642 -0.00101769 -0.000706783 -0.0308499 -0.00170577 0.00492641 0.110458 0.0261568 3.38661e-07 3.3866e-07 3.26272e-07 3.09023e-06 3.0902e-06 3.26769e-06 4.41508e-05 4.41505e-05 4.05524e-05 4.41508e-05 4.41505e-05 4.05524e-05 0.0457053 0.0457053 0.0454259
1700579794.299511000 0 1 1 1 1 1 -1.50853 -0.0159106 0.981305 -0.009975 -0.00338467 -0.00598582 0.00099842 0.0111306 -4.01256e-05 -0.0361948 -0.0268842 0.00452911 -0.0143559 0.108803 0.0778722 3.16918e-07 3.16917e-07 3.0593e-07 3.01454e-06 3.01451e-06 3.18537e-06 4.28097e-05 4.28095e-05 3.94069e-05 4.28097e-05 4.28095e-05 3.94069e-05 0.045153 0.045153 0.044878
1700579794.304524000 0 1 1 1 1 1 -1.50852 -0.0158504 0.981291 -0.00986765 -0.00340367 -0.00599554 0.00111855 0.0120271 -0.00131322 -0.00812139 -0.0185089 0.00149885 0.00660892 0.135494 -0.0529755 3.44436e-07 3.44435e-07 3.31447e-07 3.1172e-06 3.11716e-06 3.28804e-06 4.55077e-05 4.55075e-05 4.18123e-05 4.55077e-05 4.55075e-05 4.18123e-05 0.0615915 0.0615914 0.0613117
1700579794.309525000 0 1 1 1 1 1 -1.50852 -0.0159373 0.98132 -0.0102999 -0.00380428 -0.00599825 0.00140503 0.0112043 0.000212674 -0.0384753 -0.0298946 -0.000667095 0.0375258 0.0917698 0.0801326 3.04745e-07 3.04745e-07 2.94383e-07 2.9985e-06 2.99846e-06 3.16011e-06 4.33507e-05 4.33505e-05 4.00383e-05 4.33507e-05 4.33505e-05 4.00383e-05 0.0544811 0.054481 0.0542106
1700579794.315040000 0 1 1 1 1 1 -1.50852 -0.0159549 0.981333 -0.0106201 -0.00378595 -0.00600649 0.00109924 0.0117875 -0.000522846 -0.0422912 -0.00742402 -0.00218562 0.00338348 0.150412 -0.0391731 2.9458e-07 2.94579e-07 2.84788e-07 2.98094e-06 2.9809e-06 3.137e-06 4.34032e-05 4.3403e-05 4.0181e-05 4.34032e-05 4.3403e-05 4.0181e-05 0.0648328 0.0648327 0.0645664
1700579794.319451000 0 1 1 1 1 1 -1.50851 -0.0159022 0.981329 -0.0105067 -0.0037555 -0.00606116 0.0013475 0.012342 -0.000761953 -0.017571 -0.00335921 -0.00596816 0.0225243 0.139469 -0.0367043 3.17574e-07 3.17573e-07 3.06175e-07 3.02282e-06 3.02278e-06 3.17891e-06 4.47163e-05 4.4716e-05 4.12513e-05 4.47163e-05 4.4716e-05 4.12513e-05 0.0642787 0.0642786 0.0640096
1700579794.324498000 0 1 1 1 1 1 -1.50851 -0.0159252 0.981351 -0.0110769 -0.00380977 -0.00604288 0.00146896 0.0121095 -2.10386e-05 -0.0603024 0.000316111 -0.00144746 0.0158828 0.120876 0.0246718 3.03704e-07 3.03703e-07 2.93199e-07 2.98338e-06 2.98334e-06 3.1346e-06 4.41598e-05 4.41596e-05 4.0839e-05 4.41598e-05 4.41596e-05 4.0839e-05 0.0618455 0.0618455 0.0615805
1700579794.329501000 0 1 1 1 1 1 -1.5085 -0.0158576 0.981344 -0.0111193 -0.00364296 -0.00601963 0.0015859 0.0133727 -0.000714168 -0.034653 0.0140377 0.000510282 0.023094 0.17128 -0.0280154 3.30944e-07 3.30943e-07 3.18505e-07 3.04205e-06 3.04201e-06 3.19329e-06 4.5948e-05 4.59478e-05 4.23443e-05 4.5948e-05 4.59478e-05 4.23443e-05 0.0589856 0.0589855 0.0587142
1700579794.334504000 0 1 1 1 1 1 -1.50848 -0.0159173 0.981374 -0.0114933 -0.00372815 -0.00591654 0.00203545 0.0126058 6.24457e-05 -0.0480786 0.0119183 0.00878192 0.0499497 0.112065 0.0225823 2.98597e-07 2.98597e-07 2.8835e-07 2.91635e-06 2.91631e-06 3.06094e-06 4.33673e-05 4.33671e-05 4.01044e-05 4.33673e-05 4.33671e-05 4.01044e-05 0.0477844 0.0477843 0.0475208
1700579794.340023000 0 1 1 1 1 1 -1.50847 -0.0159215 0.981393 -0.0119081 -0.00357639 -0.00585608 0.00189556 0.0128897 -0.000110756 -0.0579472 0.0218531 0.00837489 0.0176075 0.133588 -0.0229532 2.87983e-07 2.87982e-07 2.78401e-07 2.90815e-06 2.90811e-06 3.04822e-06 4.34028e-05 4.34026e-05 4.02585e-05 4.34028e-05 4.34026e-05 4.02585e-05 0.0660124 0.0660124 0.065755
1700579794.344647000 0 1 1 1 1 1 -1.50846 -0.0158599 0.981392 -0.0117511 -0.00352646 -0.00590022 0.00226833 0.0135299 -0.000345716 -0.0230752 0.0173689 0.000651746 0.0440278 0.12668 -0.0382118 3.12177e-07 3.12176e-07 3.0094e-07 2.92172e-06 2.92169e-06 3.06184e-06 4.41858e-05 4.41855e-05 4.07914e-05 4.41858e-05 4.41855e-05 4.07914e-05 0.047115 0.047115 0.0468504
1700579794.349497000 0 1 1 1 1 1 -1.50843 -0.0158777 0.981424 -0.0121269 -0.00335576 -0.00586839 0.00265087 0.0132501 0.00029434 -0.0477403 0.0324912 0.00222498 0.0486028 0.105508 0.0112975 2.91869e-07 2.91869e-07 2.82005e-07 2.89168e-06 2.89165e-06 3.02725e-06 4.36141e-05 4.36138e-05 4.04492e-05 4.36141e-05 4.36138e-05 4.04492e-05 0.0649786 0.0649786 0.0647226
